TIF,施設,全回答数,直近30日間の回答数,前の30日間の回答数,伸び率（対前月）,回答数順位,回答数順位(直近30日間),商品・サービス満足度,商品・サービス満足度(直近30日間),施設全体満足度,施設全体満足度(直近30日間),旅全体満足度,旅全体満足度(直近30日間),施設の推奨度,推奨者数,非推奨者数,NPS,推奨者数(直近30日間),非推奨者数(直近30日間),NPS(直近30日間),10代,20代,30代,40代,50代,60代,70代,80代,90代,100代,男性,女性,1泊,2泊,3泊,4泊以上,日帰り,自分ひとり,恋人,友人,夫婦2人,団体旅行,親戚,親,職場の同僚,小学生以下連れの家族,中学生以下連れの家族,高校生連れの家族,災害支援,宿でのんびり過ごす,温泉や露天風呂,地元の美味しいものを食べる,花見や紅葉などの自然鑑賞,名所、旧跡の観光,テーマパーク（遊園地、動物園、博物館など）,買い物、アウトレット,お祭りやイベントへの参加・見物,スポーツ観戦や芸能鑑賞（コンサート等）,アウトドア（海水浴、釣り、登山など）,まちあるき、都市散策,各種体験（手作り、果物狩りなど）,スキー・スノボ、マリンスポーツ,その他スポーツ（ゴルフ、テニスなど）,ドライブ・ツーリング,友人・親戚を尋ねる,出張など仕事関係,100万円未満,100万円以上 200万円未満,200万円以上 300万円未満,300万円以上 400万円未満,400万円以上 500万円未満,500万円以上 600万円未満,600万円以上 700万円未満,700万円以上 800万円未満,800万円以上 900万円未満,"900万円以上 1,000万円未満","1,000万円以上 1,200万円未満","1,200万円以上 1,500万円未満","1,500万円以上",北海道,青森県,岩手県,宮城県,秋田県,山形県,福島県,茨城県,栃木県,群馬県,埼玉県,千葉県,東京都,神奈川県,新潟県,富山県,石川県,福井県,山梨県,長野県,岐阜県,静岡県,愛知県,三重県,滋賀県,京都府,大阪府,兵庫県,奈良県,和歌山県,鳥取県,島根県,岡山県,広島県,山口県,徳島県,香川県,愛媛県,高知県,福岡県,佐賀県,長崎県,熊本県,大分県,宮崎県,鹿児島県,沖縄県,
福井県,越前大仏 エリア,24,,,,,,,,3.833333333,,,,,9,8,0.041666667,,,,0,0.041666667,0.166666667,0.041666667,0.583333333,0.166666667,0,0,0,0,0.5,0.458333333,0.25,0.208333333,0.041666667,0,0.5,0.166666667,0.208333333,0,0.416666667,0.041666667,0,0.125,0,0.041666667,0,0,0,0.083333333,0.125,0.208333333,0.083333333,0.375,0.208333333,0.125,0,0,0.083333333,0.041666667,0.083333333,0.041666667,0,0.083333333,0,0,0.083333333,0.083333333,0.083333333,0.125,0.083333333,0.083333333,0,0.041666667,0.083333333,0.041666667,0.083333333,0.041666667,0.041666667,0.041666667,0,0,0,0,0,0,0,0,0,0,0.041666667,0.041666667,0.041666667,0.041666667,0,0.083333333,0.208333333,0,0.041666667,0,0,0.166666667,0,0,0.041666667,0.083333333,0.083333333,0,0,0,0,0,0.041666667,0,0,0,0,0,0.041666667,0,0,0,0,0,0,0,0
福井県,うるしの里 エリア,23,,,,,,,,4.086956522,,,,,6,9,-0.130434783,,,,0.043478261,0.086956522,0.086956522,0,0.695652174,0.086956522,0,0,0,0,0.565217391,0.434782609,0.304347826,0.173913043,0,0.217391304,0.304347826,0.347826087,0.043478261,0,0.260869565,0,0,0.086956522,0.043478261,0.043478261,0,0,0,0.086956522,0.086956522,0.260869565,0.086956522,0.260869565,0.086956522,0.217391304,0.130434783,0,0.043478261,0.130434783,0.043478261,0,0,0.043478261,0,0.304347826,0.086956522,0.043478261,0.086956522,0,0,0.086956522,0.260869565,0.043478261,0,0.043478261,0.086956522,0.043478261,0,0,0,0,0,0,0,0,0,0,0,0.043478261,0.043478261,0.086956522,0,0,0,0.086956522,0.217391304,0,0,0,0,0.043478261,0,0,0.086956522,0.173913043,0.217391304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福井県,越前そばの里 エリア,522,,,,,,,,4.358237548,,,,,232,114,0.22605364,,,,0.007662835,0.068965517,0.082375479,0.141762452,0.325670498,0.291187739,0.074712644,0,0,0,0.480842912,0.498084291,0.275862069,0.067049808,0.017241379,0.049808429,0.590038314,0.078544061,0.051724138,0.053639847,0.488505747,0.005747126,0.001915709,0.093869732,0.013409962,0.036398467,0,0,0,0.134099617,0.181992337,0.611111111,0.051724138,0.137931034,0.049808429,0.151340996,0.019157088,0.003831418,0.013409962,0.0651341,0.021072797,0,0.003831418,0.086206897,0.068965517,0.045977011,0.107279693,0.040229885,0.078544061,0.149425287,0.084291188,0.120689655,0.091954023,0.051724138,0.04789272,0.040229885,0.040229885,0.021072797,0.017241379,0,0,0.001915709,0,0,0,0.001915709,0.001915709,0,0,0.011494253,0.007662835,0.017241379,0.009578544,0.003831418,0.026819923,0.059386973,0.365900383,0,0,0.091954023,0.001915709,0.130268199,0.026819923,0.042145594,0.068965517,0.057471264,0.04789272,0.009578544,0,0,0,0.003831418,0,0.001915709,0.001915709,0,0.003831418,0,0,0,0,0,0,0.001915709,0.001915709,0,0
福井県,明通寺 エリア,76,,,,,,,,4.315789474,,,,,25,17,0.105263158,,,,0,0.013157895,0.105263158,0.131578947,0.328947368,0.302631579,0.118421053,0,0,0,0.526315789,0.473684211,0.407894737,0.144736842,0.039473684,0.039473684,0.368421053,0.197368421,0.026315789,0.105263158,0.486842105,0,0,0.039473684,0.026315789,0.026315789,0,0,0,0.078947368,0.052631579,0.407894737,0.184210526,0.552631579,0.052631579,0.039473684,0.026315789,0,0,0.144736842,0,0,0,0.105263158,0.092105263,0.039473684,0.118421053,0.052631579,0.092105263,0.105263158,0.131578947,0.144736842,0.065789474,0.026315789,0.026315789,0.039473684,0.013157895,0.013157895,0.026315789,0,0,0,0,0,0,0,0.013157895,0.026315789,0,0.039473684,0.026315789,0.039473684,0.039473684,0,0.013157895,0.026315789,0.25,0.013157895,0,0,0.065789474,0.065789474,0,0.013157895,0.131578947,0.105263158,0.078947368,0.013157895,0,0,0,0.013157895,0,0,0,0.026315789,0,0,0,0,0,0,0,0,0,0,0
福井県,福井駅前 エリア（宿泊施設）,80,,,,,,,,3.9875,,,,,27,13,0.175,,,,0.0125,0.0625,0.0875,0.075,0.2375,0.5,0.0125,0,0,0,0.6125,0.325,0.3625,0.2625,0.075,0.025,0.275,0.3,0.0375,0.025,0.45,0.0125,0,0.0125,0.0875,0.0375,0,0,0,0.05,0.1,0.4375,0.0125,0.2,0.1375,0.025,0.075,0,0.0125,0.1125,0,0,0.0125,0.025,0.05,0.2,0.0375,0.0125,0.075,0.05,0.0375,0.35,0.05,0.075,0.05,0.0125,0.0625,0.025,0.05,0.05,0,0,0,0,0.0125,0,0.0625,0.0125,0,0.0125,0.05,0.075,0.0375,0.0125,0.0125,0.0375,0.2875,0,0,0.0125,0,0.0875,0,0.025,0.025,0.05,0.1,0,0,0,0,0,0,0,0.0125,0,0,0,0.025,0,0,0,0,0,0,0,0
福井県,越前大野城・城下町 エリア,290,,,,,,,,4.186206897,,,,,86,70,0.055172414,,,,0.006896552,0.089655172,0.093103448,0.110344828,0.35862069,0.279310345,0.055172414,0,0,0,0.496551724,0.479310345,0.220689655,0.131034483,0.027586207,0.031034483,0.589655172,0.186206897,0.031034483,0.05862069,0.482758621,0,0.003448276,0.05862069,0.006896552,0.068965517,0,0,0,0.048275862,0.131034483,0.365517241,0.068965517,0.44137931,0.103448276,0.1,0.031034483,0.017241379,0.034482759,0.224137931,0.010344828,0.003448276,0.010344828,0.079310345,0.05862069,0.024137931,0.065517241,0.037931034,0.079310345,0.075862069,0.1,0.196551724,0.062068966,0.05862069,0.05862069,0.034482759,0.05862069,0.037931034,0.017241379,0,0,0,0.003448276,0,0.006896552,0.003448276,0.003448276,0.003448276,0,0.006896552,0.013793103,0.044827586,0.031034483,0.006896552,0.034482759,0.051724138,0.468965517,0,0.003448276,0.037931034,0.006896552,0.093103448,0.013793103,0.010344828,0.034482759,0.048275862,0.051724138,0.013793103,0,0,0,0.003448276,0,0,0,0,0,0,0.003448276,0,0,0,0,0,0,0,0
福井県,JR九頭竜湖駅 エリア,50,,,,,,,,3.9,,,,,18,13,0.1,,,,0,0.04,0.12,0.14,0.4,0.22,0.08,0,0,0,0.48,0.52,0.2,0,0.02,0.12,0.66,0.16,0.04,0.04,0.54,0,0,0.02,0,0.04,0,0,0,0.04,0.08,0.26,0.1,0.2,0.06,0.18,0.08,0,0.04,0.18,0,0,0,0.22,0.02,0.02,0.04,0.06,0.14,0.1,0.02,0.14,0.1,0.04,0.02,0.02,0.06,0.06,0.02,0,0,0,0,0,0,0,0,0,0,0.02,0.06,0.06,0.02,0,0,0.06,0.48,0,0,0.04,0,0.04,0.02,0,0.02,0.12,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福井県,道の駅「越前おおの荒島の郷」 エリア,45,,,,,,,,4.466666667,,,,,23,3,0.444444444,,,,0,0.022222222,0.066666667,0.155555556,0.288888889,0.355555556,0.111111111,0,0,0,0.4,0.555555556,0.288888889,0.066666667,0,0.022222222,0.622222222,0.066666667,0.044444444,0.066666667,0.711111111,0,0,0,0,0.044444444,0,0,0,0.022222222,0.066666667,0.288888889,0.088888889,0.133333333,0.155555556,0.111111111,0.111111111,0,0.022222222,0.111111111,0,0,0,0.266666667,0,0,0.022222222,0.044444444,0.133333333,0.088888889,0.066666667,0.177777778,0.066666667,0,0.022222222,0.044444444,0.044444444,0.022222222,0,0,0,0,0,0,0,0,0,0,0,0.066666667,0.066666667,0.066666667,0,0,0.022222222,0.044444444,0.466666667,0,0,0.022222222,0,0.022222222,0.066666667,0.022222222,0.022222222,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福井県,日本海さかな街 エリア,64,,,,,,,,3.9375,,,,,23,18,0.078125,,,,0.015625,0.09375,0.171875,0.140625,0.40625,0.171875,0,0,0,0,0.53125,0.46875,0.1875,0.125,0.015625,0.109375,0.5625,0.21875,0.109375,0.03125,0.28125,0.046875,0,0.09375,0,0.078125,0,0,0,0.03125,0.078125,0.46875,0.0625,0.1875,0.09375,0.109375,0.046875,0,0.078125,0.078125,0.015625,0,0,0.078125,0.03125,0.09375,0.125,0,0.015625,0.1875,0.109375,0.046875,0.171875,0.046875,0.03125,0.015625,0.078125,0.046875,0,0,0,0,0,0,0,0,0,0,0,0.015625,0.078125,0,0,0,0.015625,0.03125,0.0625,0,0,0.03125,0.015625,0.25,0.015625,0.09375,0.046875,0.09375,0.09375,0.09375,0.015625,0,0,0,0,0,0,0,0,0,0.015625,0,0,0,0,0.015625,0.015625,0,0
福井県,金ヶ崎 エリア,119,,,,,,,,3.941176471,,,,,31,41,-0.084033613,,,,0.008403361,0.050420168,0.12605042,0.210084034,0.319327731,0.25210084,0.033613445,0,0,0,0.478991597,0.504201681,0.294117647,0.109243697,0.033613445,0.067226891,0.495798319,0.218487395,0.084033613,0.033613445,0.386554622,0.008403361,0,0.042016807,0.025210084,0.092436975,0,0,0,0.075630252,0.168067227,0.420168067,0.050420168,0.361344538,0.092436975,0.100840336,0.058823529,0,0.008403361,0.210084034,0.008403361,0,0,0.050420168,0.025210084,0.058823529,0.117647059,0.050420168,0.050420168,0.084033613,0.100840336,0.084033613,0.109243697,0.084033613,0.033613445,0.050420168,0.084033613,0.033613445,0.008403361,0,0,0,0,0.008403361,0,0,0,0,0,0.033613445,0.042016807,0.025210084,0.016806723,0,0.025210084,0.016806723,0.226890756,0,0.008403361,0.042016807,0,0.075630252,0.008403361,0.100840336,0.075630252,0.159663866,0.100840336,0.008403361,0,0,0,0.008403361,0.008403361,0,0,0.008403361,0,0,0,0,0,0,0,0,0,0,0
福井県,敦賀市立博物館 エリア,11,,,,,,,,3.818181818,,,,,3,6,-0.272727273,,,,0,0,0,0.272727273,0.545454545,0.181818182,0,0,0,0,0.909090909,0.090909091,0,0.181818182,0,0.363636364,0.454545455,0.727272727,0,0,0.090909091,0,0,0,0,0.090909091,0,0,0,0,0,0.363636364,0.090909091,0.090909091,0,0,0,0,0,0.181818182,0,0,0,0,0,0.636363636,0.090909091,0,0,0.181818182,0,0,0.545454545,0,0,0,0.090909091,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0.181818182,0,0,0,0.090909091,0.090909091,0,0,0,0,0,0,0,0.181818182,0,0,0.454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福井県,熊川宿 エリア,66,,,,,,,,4.045454545,,,,,18,19,-0.015151515,,,,0.015151515,0.075757576,0.090909091,0.090909091,0.424242424,0.242424242,0.045454545,0,0,0,0.484848485,0.454545455,0.348484848,0.045454545,0,0.015151515,0.590909091,0.106060606,0.03030303,0.060606061,0.545454545,0,0,0.060606061,0,0,0,0,0,0.045454545,0.121212121,0.424242424,0.075757576,0.318181818,0.045454545,0.121212121,0.015151515,0,0.03030303,0.196969697,0.03030303,0,0,0.181818182,0,0.015151515,0.090909091,0.03030303,0.075757576,0.075757576,0.045454545,0.106060606,0.090909091,0.090909091,0.045454545,0,0.03030303,0.015151515,0,0,0,0,0,0,0,0,0,0,0,0.015151515,0,0.045454545,0,0,0,0,0.121212121,0,0,0.121212121,0,0.060606061,0.03030303,0.121212121,0.136363636,0.151515152,0.151515152,0.045454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福井県,湖上館パムコ（水月湖）エリア,73,,,,,,,,4.301369863,,,,,29,15,0.191780822,,,,0,0.054794521,0.109589041,0.205479452,0.356164384,0.246575342,0.02739726,0,0,0,0.410958904,0.575342466,0.328767123,0,0,0.04109589,0.630136986,0.095890411,0.109589041,0.123287671,0.479452055,0,0,0.04109589,0,0.054794521,0,0,0,0.054794521,0.178082192,0.753424658,0.054794521,0.273972603,0.02739726,0.191780822,0.01369863,0,0.01369863,0.082191781,0,0,0,0.164383562,0.01369863,0.01369863,0.109589041,0.095890411,0.068493151,0.082191781,0.082191781,0.123287671,0.054794521,0.01369863,0.02739726,0.109589041,0.054794521,0.02739726,0.01369863,0,0,0,0,0,0,0,0,0,0,0.01369863,0.01369863,0.04109589,0.04109589,0,0.01369863,0.04109589,0.219178082,0,0,0.04109589,0.02739726,0.136986301,0.01369863,0.095890411,0.068493151,0.109589041,0.095890411,0,0.02739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福井県,神楽通り エリア,17,,,,,,,,3.588235294,,,,,4,8,-0.235294118,,,,0,0.058823529,0.117647059,0.117647059,0.411764706,0.235294118,0.058823529,0,0,0,0.529411765,0.470588235,0,0.176470588,0,0.235294118,0.588235294,0.647058824,0,0.058823529,0.294117647,0,0,0,0,0,0,0,0,0.058823529,0,0.235294118,0,0.176470588,0,0.058823529,0.117647059,0,0,0.176470588,0,0,0,0,0,0.352941176,0.176470588,0.058823529,0,0.117647059,0.176470588,0.058823529,0.352941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117647059,0.058823529,0,0,0,0,0.294117647,0,0,0,0,0.058823529,0,0.058823529,0,0.058823529,0.352941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福井県,JR敦賀駅前 エリア,84,,,,,,,,4.05952381,,,,,27,26,0.011904762,,,,0,0.05952381,0.119047619,0.119047619,0.523809524,0.142857143,0.035714286,0,0,0,0.654761905,0.321428571,0.416666667,0.119047619,0.011904762,0.130952381,0.321428571,0.642857143,0,0.023809524,0.214285714,0,0,0.023809524,0.05952381,0,0,0,0,0.130952381,0.011904762,0.214285714,0.011904762,0.107142857,0.05952381,0.05952381,0.05952381,0.035714286,0.011904762,0.178571429,0,0,0,0.011904762,0.05952381,0.321428571,0.047619048,0.035714286,0.011904762,0.119047619,0.107142857,0.083333333,0.119047619,0.047619048,0.023809524,0.035714286,0.154761905,0.071428571,0.011904762,0.023809524,0,0,0,0,0,0,0.023809524,0,0,0.05952381,0.035714286,0.023809524,0.023809524,0,0.011904762,0.05952381,0.166666667,0,0.023809524,0.011904762,0,0.023809524,0,0,0.023809524,0.202380952,0.226190476,0.011904762,0,0,0,0,0.011904762,0,0,0.023809524,0,0,0,0,0.011904762,0,0,0,0,0,0
福井県,北潟湖 エリア,91,,,,,,,,4.230769231,,,,,34,27,0.076923077,,,,0,0.021978022,0.087912088,0.21978022,0.340659341,0.230769231,0.098901099,0,0,0,0.43956044,0.538461538,0.241758242,0.10989011,0.010989011,0.010989011,0.626373626,0.10989011,0.065934066,0.032967033,0.461538462,0,0,0.032967033,0,0.131868132,0,0,0,0.076923077,0.21978022,0.285714286,0.076923077,0.164835165,0.087912088,0.153846154,0.054945055,0,0.032967033,0.120879121,0.010989011,0,0,0.208791209,0.032967033,0,0.054945055,0.021978022,0.10989011,0.120879121,0.120879121,0.131868132,0.098901099,0.087912088,0.021978022,0.043956044,0.032967033,0.032967033,0.010989011,0.010989011,0,0,0.010989011,0,0,0.010989011,0,0,0,0.032967033,0,0.010989011,0.010989011,0,0.021978022,0.076923077,0.450549451,0,0,0.021978022,0,0.021978022,0.032967033,0.065934066,0.076923077,0.065934066,0.054945055,0.010989011,0,0,0,0,0,0,0,0,0,0,0.010989011,0,0,0,0,0,0,0,0
福井県,タケフナイフビレッジ エリア,11,,,,,,,,4.181818182,,,,,2,2,0,,,,0,0,0,0.454545455,0.181818182,0.363636364,0,0,0,0,0.272727273,0.727272727,0.181818182,0.272727273,0.090909091,0.090909091,0.363636364,0.181818182,0,0.090909091,0.272727273,0.090909091,0,0,0,0.363636364,0,0,0,0.090909091,0.181818182,0.454545455,0,0.454545455,0.090909091,0.181818182,0,0,0.090909091,0.181818182,0.181818182,0,0,0,0.181818182,0.090909091,0,0,0.181818182,0.090909091,0.090909091,0.181818182,0,0.181818182,0,0.090909091,0,0,0.090909091,0,0,0,0,0,0,0,0.181818182,0,0,0,0,0,0.181818182,0,0,0,0.272727273,0.090909091,0,0,0,0.090909091,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0
福井県,道の駅「パークイン丹生ヶ丘」 エリア,55,,,,,,,,4.236363636,,,,,16,17,-0.018181818,,,,0.018181818,0.090909091,0.127272727,0.218181818,0.436363636,0.090909091,0.018181818,0,0,0,0.490909091,0.490909091,0.236363636,0.072727273,0.054545455,0.054545455,0.581818182,0.2,0.109090909,0,0.345454545,0,0,0,0.036363636,0.109090909,0,0,0,0.072727273,0.145454545,0.272727273,0.109090909,0.090909091,0.163636364,0.127272727,0.127272727,0,0.036363636,0.090909091,0,0,0,0.109090909,0.072727273,0.018181818,0.127272727,0.054545455,0.036363636,0.145454545,0.036363636,0.090909091,0.145454545,0.036363636,0.018181818,0.054545455,0.072727273,0.018181818,0,0,0,0,0,0,0,0,0,0,0,0.036363636,0,0.018181818,0.018181818,0,0,0.054545455,0.490909091,0,0,0.036363636,0,0.054545455,0.018181818,0.018181818,0,0.127272727,0.054545455,0.072727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福井県,劔神社 エリア,18,,,,,,,,3.888888889,,,,,5,5,0,,,,0,0,0.166666667,0.277777778,0.333333333,0.222222222,0,0,0,0,0.388888889,0.611111111,0.277777778,0.277777778,0,0.055555556,0.388888889,0,0.111111111,0.111111111,0.444444444,0,0,0,0,0.166666667,0,0,0,0.166666667,0.277777778,0.333333333,0.055555556,0.277777778,0.055555556,0.111111111,0,0,0.166666667,0,0.055555556,0,0,0.055555556,0.055555556,0,0.166666667,0,0.055555556,0.111111111,0.055555556,0.166666667,0.111111111,0.166666667,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.055555556,0.055555556,0.166666667,0,0.111111111,0.055555556,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福井県,えちぜん鉄道 松岡駅 エリア,29,,,,,,,,4.034482759,,,,,4,1,0.103448276,,,,0,0.103448276,0.034482759,0.034482759,0.103448276,0.724137931,0,0,0,0,0.827586207,0.137931034,0.068965517,0,0,0,0.931034483,0,0.137931034,0.034482759,0.75862069,0,0,0.034482759,0.034482759,0,0,0,0,0.034482759,0.137931034,0.793103448,0.034482759,0.068965517,0.034482759,0.034482759,0,0,0,0,0,0,0,0,0.034482759,0.068965517,0.034482759,0.034482759,0,0,0,0.724137931,0,0.034482759,0,0.068965517,0,0,0.034482759,0,0,0,0,0,0,0,0,0,0,0,0,0.068965517,0,0,0,0.137931034,0.75862069,0,0,0,0,0,0,0,0,0.034482759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福井県,メガネストリート エリア,12,,,,,,,,3.833333333,,,,,4,2,0.166666667,,,,0,0,0.083333333,0.166666667,0.5,0.25,0,0,0,0,0.416666667,0.583333333,0.25,0.083333333,0,0,0.666666667,0.083333333,0.083333333,0.166666667,0.416666667,0,0,0,0,0.083333333,0,0,0,0.083333333,0.083333333,0.416666667,0.083333333,0.416666667,0.166666667,0.166666667,0.166666667,0,0,0.166666667,0.083333333,0,0,0.416666667,0,0,0,0,0.166666667,0.083333333,0,0.25,0,0,0,0.083333333,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416666667,0,0,0.333333333,0,0,0,0,0.083333333,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福井県,越前松島水族館 エリア,55,,,,,,,,4.054545455,,,,,14,5,0.163636364,,,,0,0.018181818,0.127272727,0.127272727,0.2,0.472727273,0.054545455,0,0,0,0.636363636,0.327272727,0.4,0.036363636,0.054545455,0.036363636,0.472727273,0.036363636,0,0.018181818,0.654545455,0.018181818,0,0.018181818,0.036363636,0.145454545,0,0,0,0.145454545,0.236363636,0.454545455,0.018181818,0.090909091,0.163636364,0.018181818,0.018181818,0.018181818,0.036363636,0.072727273,0.036363636,0.018181818,0,0.018181818,0,0.036363636,0.036363636,0.036363636,0.036363636,0.072727273,0.018181818,0.472727273,0.090909091,0.072727273,0,0.036363636,0.036363636,0,0.018181818,0,0.018181818,0,0,0,0,0,0,0,0,0.054545455,0,0.036363636,0,0,0.018181818,0.054545455,0.527272727,0,0,0.036363636,0,0.054545455,0,0.054545455,0.036363636,0.072727273,0.018181818,0,0,0,0,0,0,0,0,0,0,0.018181818,0,0,0,0,0,0,0,0,0
福井県,えちぜん鉄道 永平寺口駅 エリア,26,,,,,,,,4,,,,,2,1,0.038461538,,,,0,0,0,0.038461538,0.153846154,0.807692308,0,0,0,0,0.884615385,0.115384615,0.192307692,0,0,0,0.807692308,0,0,0.038461538,0.884615385,0,0,0,0,0.038461538,0,0,0,0,0.115384615,0.730769231,0,0.038461538,0,0,0.038461538,0,0,0.038461538,0,0,0,0.076923077,0,0,0,0.038461538,0,0,0,0.884615385,0,0,0,0,0,0,0.038461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.846153846,0,0.038461538,0,0,0.038461538,0,0,0.076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福井県,名勝 養浩館庭園 エリア,34,,,,,,,,4.029411765,,,,,7,4,0.088235294,,,,0,0.029411765,0.029411765,0.029411765,0.205882353,0.676470588,0.029411765,0,0,0,0.794117647,0.205882353,0.117647059,0.058823529,0.029411765,0.117647059,0.676470588,0.147058824,0,0.029411765,0.705882353,0,0,0,0,0,0,0,0,0,0.147058824,0.588235294,0,0.176470588,0.088235294,0,0,0,0.029411765,0.176470588,0,0,0,0,0.029411765,0.058823529,0.029411765,0.029411765,0,0.088235294,0.029411765,0.617647059,0,0,0.058823529,0,0.029411765,0,0,0.029411765,0,0,0,0,0,0,0,0,0,0.058823529,0.029411765,0.029411765,0.058823529,0,0,0,0.617647059,0,0,0,0,0.058823529,0,0,0,0.029411765,0.058823529,0.029411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福井県,スキージャム勝山 エリア,19,,,,,,,,4.315789474,,,,,12,1,0.578947368,,,,0,0,0.263157895,0.210526316,0.421052632,0.052631579,0,0,0,0,0.578947368,0.421052632,0.421052632,0.157894737,0.157894737,0,0.263157895,0.052631579,0.105263158,0.052631579,0.157894737,0.052631579,0,0.052631579,0,0.315789474,0,0,0,0.105263158,0.526315789,0.210526316,0.157894737,0.157894737,0.315789474,0.052631579,0,0,0.157894737,0.105263158,0,0.052631579,0,0.105263158,0,0,0.052631579,0.052631579,0,0.157894737,0.052631579,0.052631579,0,0.157894737,0,0.052631579,0.157894737,0.105263158,0,0,0,0,0,0,0,0,0,0,0,0,0.052631579,0,0.052631579,0,0,0,0.263157895,0,0,0,0,0.157894737,0,0,0.157894737,0.210526316,0.105263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福井県,六呂師高原 エリア,41,,,,,,,,4.024390244,,,,,14,14,0,,,,0,0.024390244,0.097560976,0.268292683,0.292682927,0.292682927,0.024390244,0,0,0,0.487804878,0.512195122,0.12195122,0.12195122,0,0.048780488,0.707317073,0.097560976,0.024390244,0.048780488,0.414634146,0.024390244,0,0.097560976,0,0.195121951,0,0,0,0.073170732,0.097560976,0.341463415,0.12195122,0.268292683,0.073170732,0.097560976,0.024390244,0,0.097560976,0.097560976,0.073170732,0,0,0.097560976,0.024390244,0,0.024390244,0.048780488,0.097560976,0.073170732,0.12195122,0.048780488,0.097560976,0.048780488,0.048780488,0.073170732,0.073170732,0.12195122,0.024390244,0,0,0,0,0,0,0,0,0.024390244,0,0,0,0.024390244,0,0,0,0,0.658536585,0,0,0.024390244,0,0.073170732,0,0.073170732,0.024390244,0.073170732,0.024390244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福井県,レインボーライン エリア,69,,,,,,,,4.434782609,,,,,38,9,0.420289855,,,,0,0.086956522,0.173913043,0.173913043,0.304347826,0.217391304,0.043478261,0,0,0,0.434782609,0.52173913,0.31884058,0.144927536,0.043478261,0.043478261,0.449275362,0.028985507,0.144927536,0.043478261,0.463768116,0,0,0.130434783,0,0.028985507,0,0,0,0.130434783,0.115942029,0.347826087,0.202898551,0.405797101,0.144927536,0.014492754,0.028985507,0,0.028985507,0.130434783,0,0,0,0.130434783,0.028985507,0,0.101449275,0.028985507,0.115942029,0.188405797,0.086956522,0.072463768,0.057971014,0.101449275,0.043478261,0.043478261,0.072463768,0,0,0.014492754,0,0,0,0,0,0,0,0,0,0,0.043478261,0.043478261,0.072463768,0,0,0.043478261,0.202898551,0,0,0.115942029,0,0.072463768,0.028985507,0.028985507,0.014492754,0.173913043,0.086956522,0.014492754,0,0,0,0.014492754,0.014492754,0,0,0.014492754,0,0,0,0,0,0,0,0,0,0,0
福井県,北陸新幹線 越前たけふ駅 エリア,55,,,,,,,,4.054545455,,,,,22,15,0.127272727,,,,0.018181818,0.072727273,0.145454545,0.127272727,0.472727273,0.145454545,0.018181818,0,0,0,0.509090909,0.454545455,0.327272727,0.090909091,0.036363636,0.018181818,0.527272727,0.218181818,0.036363636,0.054545455,0.472727273,0,0,0.072727273,0,0.072727273,0,0,0,0.072727273,0.145454545,0.254545455,0.109090909,0.145454545,0.090909091,0.236363636,0.036363636,0,0.018181818,0.036363636,0,0,0,0.109090909,0.145454545,0.090909091,0.109090909,0.018181818,0.036363636,0.109090909,0.109090909,0.109090909,0.163636364,0.036363636,0,0.072727273,0.036363636,0.018181818,0.018181818,0,0,0,0,0,0,0,0,0,0,0.018181818,0,0.018181818,0.036363636,0.018181818,0.036363636,0.018181818,0.472727273,0,0,0.054545455,0.018181818,0.018181818,0.018181818,0.018181818,0.054545455,0.109090909,0.072727273,0.018181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
